source,target,year
Alan Arkin,Michelangelo Antonioni,2004
Robert Downey Jr.,Steven Soderbergh,2004
Robert Downey Jr.,Michelangelo Antonioni,2004
Steven Soderbergh,Michelangelo Antonioni,2004
Mark Ruffalo,Laura Dern,2004
Mark Ruffalo,Naomi Watts,2004
Laura Dern,Naomi Watts,2004
Judi Dench,Maggie Smith,2004
John Travolta,Roy Scheider,2004
Tim Roth,Nick Nolte,2004
Al Pacino,Jeremy Irons,2004
Al Pacino,Michael Radford,2004
Jeremy Irons,Michael Radford,2004
Woody Harrelson,Chiwetel Ejiofor,2004
Woody Harrelson,Spike Lee,2004
Chiwetel Ejiofor,Spike Lee,2004
Samuel L. Jackson,Juliette Binoche,2004
Samuel L. Jackson,John Boorman,2004
Juliette Binoche,John Boorman,2004
Tom Hanks,Robert Zemeckis,2004
John C. Reilly,Maggie Gyllenhaal,2004
Catherine Deneuve,Gérard Depardieu,2004
Alec Baldwin,Toni Collette,2004
Alec Baldwin,Buck Henry,2004
Alec Baldwin,Joan Cusack,2004
Alec Baldwin,Eric Roberts,2004
Toni Collette,Buck Henry,2004
Toni Collette,Joan Cusack,2004
Toni Collette,Eric Roberts,2004
Buck Henry,Joan Cusack,2004
Buck Henry,Eric Roberts,2004
Joan Cusack,Eric Roberts,2004
John Hurt,Guillermo del Toro,2004
F. Murray Abraham,Kathy Bates,2004
F. Murray Abraham,Robert De Niro,2004
F. Murray Abraham,Harvey Keitel,2004
F. Murray Abraham,Jim Sheridan,2004
Kathy Bates,Robert De Niro,2004
Kathy Bates,Harvey Keitel,2004
Kathy Bates,Jim Sheridan,2004
Robert De Niro,Harvey Keitel,2004
Robert De Niro,Jim Sheridan,2004
Harvey Keitel,Jim Sheridan,2004
Colin Firth,Naomie Harris,2004
Colin Firth,Brenda Fricker,2004
Naomie Harris,Brenda Fricker,2004
Juliette Lewis,Djimon Hounsou,2004
Juliette Lewis,Ernest Borgnine,2004
Djimon Hounsou,Ernest Borgnine,2004
Michael Clarke Duncan,Joan Plowright,2004
Anne Hathaway,Minnie Driver,2004
Johnny Depp,Anouk Aimée,2004
Abigail Breslin,Amy Ryan,2004
Hilary Swank,Chiwetel Ejiofor,2004
Hilary Swank,Tom Hooper,2004
Chiwetel Ejiofor,Tom Hooper,2004
Quentin Tarantino,Steven Spielberg,2004
Rachel McAdams,Amanda Seyfried,2004
William H. Macy,Ned Beatty,2004
Bill Murray,Gary Sinise,2004
Mo'Nique,Taraji P. Henson,2004
Willem Dafoe,Stephen Rea,2004
Gérard Depardieu,Tim Roth,2004
Jodie Foster,Anthony Minghella,2004
Jodie Foster,Sean Penn,2004
Jodie Foster,Martin Scorsese,2004
Jodie Foster,Steven Spielberg,2004
Jodie Foster,Quentin Tarantino,2004
Jodie Foster,Kathy Bates,2004
Jodie Foster,James Cameron,2004
Jodie Foster,George Lucas,2004
Anthony Minghella,Sean Penn,2004
Anthony Minghella,Martin Scorsese,2004
Anthony Minghella,Steven Spielberg,2004
Anthony Minghella,Quentin Tarantino,2004
Anthony Minghella,Kathy Bates,2004
Anthony Minghella,James Cameron,2004
Anthony Minghella,George Lucas,2004
Sean Penn,Martin Scorsese,2004
Sean Penn,Steven Spielberg,2004
Sean Penn,Quentin Tarantino,2004
Sean Penn,Kathy Bates,2004
Sean Penn,James Cameron,2004
Sean Penn,George Lucas,2004
Martin Scorsese,Steven Spielberg,2004
Martin Scorsese,Quentin Tarantino,2004
Martin Scorsese,Kathy Bates,2004
Martin Scorsese,James Cameron,2004
Martin Scorsese,George Lucas,2004
Steven Spielberg,Quentin Tarantino,2004
Steven Spielberg,Kathy Bates,2004
Steven Spielberg,James Cameron,2004
Steven Spielberg,George Lucas,2004
Quentin Tarantino,Kathy Bates,2004
Quentin Tarantino,James Cameron,2004
Quentin Tarantino,George Lucas,2004
Kathy Bates,James Cameron,2004
Kathy Bates,George Lucas,2004
James Cameron,George Lucas,2004
Richard E. Grant,Armin Mueller-Stahl,2004
Kirk Douglas,Bryan Cranston,2004
Ryan Gosling,Rachel McAdams,2004
Ryan Gosling,James Garner,2004
Ryan Gosling,Gena Rowlands,2004
Ryan Gosling,Sam Shepard,2004
Ryan Gosling,Joan Allen,2004
Rachel McAdams,James Garner,2004
Rachel McAdams,Gena Rowlands,2004
Rachel McAdams,Sam Shepard,2004
Rachel McAdams,Joan Allen,2004
James Garner,Gena Rowlands,2004
James Garner,Sam Shepard,2004
James Garner,Joan Allen,2004
Gena Rowlands,Sam Shepard,2004
Gena Rowlands,Joan Allen,2004
Sam Shepard,Joan Allen,2004
Vanessa Redgrave,Angelina Jolie,2004
Nicolas Cage,Jon Voight,2004
Nicolas Cage,Harvey Keitel,2004
Jon Voight,Harvey Keitel,2004
Jennifer Tilly,Brad Dourif,2004
Burt Young,Gloria Stuart,2004
Sophia Loren,F. Murray Abraham,2004
Sophia Loren,Lina Wertmüller,2004
F. Murray Abraham,Lina Wertmüller,2004
Jake Gyllenhaal,Maggie Gyllenhaal,2004
Jake Gyllenhaal,Mary McDonnell,2004
Jake Gyllenhaal,Katharine Ross,2004
Maggie Gyllenhaal,Mary McDonnell,2004
Maggie Gyllenhaal,Katharine Ross,2004
Mary McDonnell,Katharine Ross,2004
Steve Carell,Adam McKay,2004
Chazz Palminteri,Charles Durning,2004
Natalie Portman,Samuel L. Jackson,2005
Natalie Portman,George Lucas,2005
Samuel L. Jackson,George Lucas,2005
Jeremy Irons,Liam Neeson,2005
Jeremy Irons,Edward Norton,2005
Jeremy Irons,Ridley Scott,2005
Liam Neeson,Edward Norton,2005
Liam Neeson,Ridley Scott,2005
Edward Norton,Ridley Scott,2005
Naomi Watts,Adrien Brody,2005
Naomi Watts,Peter Jackson,2005
Adrien Brody,Peter Jackson,2005
Billy Bob Thornton,Greg Kinnear,2005
Billy Bob Thornton,Marcia Gay Harden,2005
Billy Bob Thornton,Richard Linklater,2005
Greg Kinnear,Marcia Gay Harden,2005
Greg Kinnear,Richard Linklater,2005
Marcia Gay Harden,Richard Linklater,2005
Christian Bale,Michael Caine,2005
Christian Bale,Liam Neeson,2005
Christian Bale,Gary Oldman,2005
Christian Bale,Tom Wilkinson,2005
Christian Bale,Ken Watanabe,2005
Christian Bale,Morgan Freeman,2005
Christian Bale,Christopher Nolan,2005
Michael Caine,Liam Neeson,2005
Michael Caine,Gary Oldman,2005
Michael Caine,Tom Wilkinson,2005
Michael Caine,Ken Watanabe,2005
Michael Caine,Morgan Freeman,2005
Michael Caine,Christopher Nolan,2005
Liam Neeson,Gary Oldman,2005
Liam Neeson,Tom Wilkinson,2005
Liam Neeson,Ken Watanabe,2005
Liam Neeson,Morgan Freeman,2005
Liam Neeson,Christopher Nolan,2005
Gary Oldman,Tom Wilkinson,2005
Gary Oldman,Ken Watanabe,2005
Gary Oldman,Morgan Freeman,2005
Gary Oldman,Christopher Nolan,2005
Tom Wilkinson,Ken Watanabe,2005
Tom Wilkinson,Morgan Freeman,2005
Tom Wilkinson,Christopher Nolan,2005
Ken Watanabe,Morgan Freeman,2005
Ken Watanabe,Christopher Nolan,2005
Morgan Freeman,Christopher Nolan,2005
Tom Cruise,Tim Robbins,2005
Tom Cruise,Amy Ryan,2005
Tom Cruise,Morgan Freeman,2005
Tom Cruise,Steven Spielberg,2005
Tim Robbins,Amy Ryan,2005
Tim Robbins,Morgan Freeman,2005
Tim Robbins,Steven Spielberg,2005
Amy Ryan,Morgan Freeman,2005
Amy Ryan,Steven Spielberg,2005
Morgan Freeman,Steven Spielberg,2005
Ralph Fiennes,Gary Oldman,2005
Ralph Fiennes,Maggie Smith,2005
Gary Oldman,Maggie Smith,2005
Halle Berry,Greg Kinnear,2005
Halle Berry,Robin Williams,2005
Greg Kinnear,Robin Williams,2005
Willem Dafoe,Lauren Bacall,2005
Willem Dafoe,Chloë Sevigny,2005
Willem Dafoe,John Hurt,2005
Lauren Bacall,Chloë Sevigny,2005
Lauren Bacall,John Hurt,2005
Chloë Sevigny,John Hurt,2005
Sam Rockwell,John Malkovich,2005
Sam Rockwell,Helen Mirren,2005
John Malkovich,Helen Mirren,2005
Scarlett Johansson,Djimon Hounsou,2005
Scarlett Johansson,Michael Clarke Duncan,2005
Djimon Hounsou,Michael Clarke Duncan,2005
Robert De Niro,Elisabeth Shue,2005
Robert De Niro,Amy Irving,2005
Robert De Niro,Melissa Leo,2005
Elisabeth Shue,Amy Irving,2005
Elisabeth Shue,Melissa Leo,2005
Amy Irving,Melissa Leo,2005
Keira Knightley,Mickey Rourke,2005
Keira Knightley,Christopher Walken,2005
Keira Knightley,Mo'Nique,2005
Mickey Rourke,Christopher Walken,2005
Mickey Rourke,Mo'Nique,2005
Christopher Walken,Mo'Nique,2005
Rachel Weisz,Tilda Swinton,2005
Rachel Weisz,Djimon Hounsou,2005
Tilda Swinton,Djimon Hounsou,2005
Johnny Depp,Helena Bonham Carter,2005
Christopher Plummer,Christian Bale,2005
Christopher Plummer,Jonathan Pryce,2005
Christopher Plummer,Terrence Malick,2005
Christian Bale,Jonathan Pryce,2005
Christian Bale,Terrence Malick,2005
Jonathan Pryce,Terrence Malick,2005
Clive Owen,Mickey Rourke,2005
Clive Owen,Michael Clarke Duncan,2005
Mickey Rourke,Michael Clarke Duncan,2005
Dustin Hoffman,Whoopi Goldberg,2005
Dustin Hoffman,Michael Clarke Duncan,2005
Whoopi Goldberg,Michael Clarke Duncan,2005
Samuel L. Jackson,Octavia Spencer,2005
Christopher Walken,Rachel McAdams,2005
Christopher Walken,Bradley Cooper,2005
Rachel McAdams,Bradley Cooper,2005
Matt Damon,Heath Ledger,2005
Matt Damon,Jonathan Pryce,2005
Heath Ledger,Jonathan Pryce,2005
Ethan Hawke,Laurence Fishburne,2005
Russell Crowe,Renée Zellweger,2005
Russell Crowe,Paul Giamatti,2005
Russell Crowe,Ron Howard,2005
Renée Zellweger,Paul Giamatti,2005
Renée Zellweger,Ron Howard,2005
Paul Giamatti,Ron Howard,2005
Johnny Depp,Helena Bonham Carter,2005
Johnny Depp,Emily Watson,2005
Johnny Depp,Albert Finney,2005
Johnny Depp,Richard E. Grant,2005
Helena Bonham Carter,Emily Watson,2005
Helena Bonham Carter,Albert Finney,2005
Helena Bonham Carter,Richard E. Grant,2005
Emily Watson,Albert Finney,2005
Emily Watson,Richard E. Grant,2005
Albert Finney,Richard E. Grant,2005
Dennis Hopper,Francis Ford Coppola,2005
Dennis Hopper,Warren Beatty,2005
Dennis Hopper,Jack Nicholson,2005
Francis Ford Coppola,Warren Beatty,2005
Francis Ford Coppola,Jack Nicholson,2005
Warren Beatty,Jack Nicholson,2005
Tommy Lee Jones,Anne Archer,2005
John Travolta,Uma Thurman,2005
John Travolta,Harvey Keitel,2005
John Travolta,James Woods,2005
Uma Thurman,Harvey Keitel,2005
Uma Thurman,James Woods,2005
Harvey Keitel,James Woods,2005
Matthew McConaughey,Penélope Cruz,2005
Matthew McConaughey,William H. Macy,2005
Penélope Cruz,William H. Macy,2005
Matt Dillon,Michael Keaton,2005
Adrien Brody,Keira Knightley,2005
Adrien Brody,Jennifer Jason Leigh,2005
Keira Knightley,Jennifer Jason Leigh,2005
Nicole Kidman,Shirley MacLaine,2005
Nicole Kidman,Michael Caine,2005
Nicole Kidman,Steve Carell,2005
Nicole Kidman,Agnes Moorehead,2005
Shirley MacLaine,Michael Caine,2005
Shirley MacLaine,Steve Carell,2005
Shirley MacLaine,Agnes Moorehead,2005
Michael Caine,Steve Carell,2005
Michael Caine,Agnes Moorehead,2005
Steve Carell,Agnes Moorehead,2005
Joan Allen,Kevin Costner,2005
Daniel Day-Lewis,Catherine Keener,2005
Heath Ledger,Jake Gyllenhaal,2005
Heath Ledger,Anne Hathaway,2005
Heath Ledger,Randy Quaid,2005
Heath Ledger,Ang Lee,2005
Jake Gyllenhaal,Anne Hathaway,2005
Jake Gyllenhaal,Randy Quaid,2005
Jake Gyllenhaal,Ang Lee,2005
Anne Hathaway,Randy Quaid,2005
Anne Hathaway,Ang Lee,2005
Randy Quaid,Ang Lee,2005
Joaquin Phoenix,Reese Witherspoon,2005
Jim Broadbent,John Hurt,2005
Nicole Kidman,Sean Penn,2005
Nicole Kidman,Catherine Keener,2005
Nicole Kidman,Sydney Pollack,2005
Nicole Kidman,Sydney Pollack,2005
Sean Penn,Catherine Keener,2005
Sean Penn,Sydney Pollack,2005
Sean Penn,Sydney Pollack,2005
Catherine Keener,Sydney Pollack,2005
Catherine Keener,Sydney Pollack,2005
Sydney Pollack,Sydney Pollack,2005
Susan Sarandon,Alec Baldwin,2005
Diane Keaton,Rachel McAdams,2005
Heath Ledger,Jeremy Renner,2005
Morgan Freeman,Bob Hoskins,2005
Laura Linney,Jesse Eisenberg,2005
Laura Linney,Anna Paquin,2005
Jesse Eisenberg,Anna Paquin,2005
Viggo Mortensen,William Hurt,2005
Viggo Mortensen,Ed Harris,2005
William Hurt,Ed Harris,2005
Queen Latifah,Alfre Woodard,2005
Queen Latifah,Djimon Hounsou,2005
Queen Latifah,Octavia Spencer,2005
Alfre Woodard,Djimon Hounsou,2005
Alfre Woodard,Octavia Spencer,2005
Djimon Hounsou,Octavia Spencer,2005
Sandra Bullock,Regina King,2005
Sandra Bullock,Eileen Brennan,2005
Sandra Bullock,Octavia Spencer,2005
Regina King,Eileen Brennan,2005
Regina King,Octavia Spencer,2005
Eileen Brennan,Octavia Spencer,2005
Brad Pitt,Angelina Jolie,2005
Brad Pitt,Angela Bassett,2005
Angelina Jolie,Angela Bassett,2005
Willem Dafoe,Samuel L. Jackson,2005
Ralph Fiennes,Helena Bonham Carter,2005
Antonio Banderas,Catherine Zeta-Jones,2005
Robert Downey Jr.,Laurence Fishburne,2005
Natalie Portman,Stephen Rea,2005
Natalie Portman,John Hurt,2005
Stephen Rea,John Hurt,2005
Emily Watson,Miranda Richardson,2005
Emily Watson,Julie Walters,2005
Emily Watson,Richard E. Grant,2005
Miranda Richardson,Julie Walters,2005
Miranda Richardson,Richard E. Grant,2005
Julie Walters,Richard E. Grant,2005
Bill Murray,Sharon Stone,2005
Bill Murray,Jessica Lange,2005
Bill Murray,Tilda Swinton,2005
Bill Murray,Chloë Sevigny,2005
Sharon Stone,Jessica Lange,2005
Sharon Stone,Tilda Swinton,2005
Sharon Stone,Chloë Sevigny,2005
Jessica Lange,Tilda Swinton,2005
Jessica Lange,Chloë Sevigny,2005
Tilda Swinton,Chloë Sevigny,2005
Jennifer Connelly,John C. Reilly,2005
Jennifer Connelly,Tim Roth,2005
Jennifer Connelly,Pete Postlethwaite,2005
John C. Reilly,Tim Roth,2005
John C. Reilly,Pete Postlethwaite,2005
Tim Roth,Pete Postlethwaite,2005
Tim Robbins,Julie Christie,2005
Jamie Foxx,Sam Shepard,2005
Steve Carell,Catherine Keener,2005
Scarlett Johansson,Woody Allen,2005
Toni Collette,Shirley MacLaine,2005
Toni Collette,Curtis Hanson,2005
Shirley MacLaine,Curtis Hanson,2005
Morgan Freeman,Kevin Spacey,2005
Kate Hudson,Gena Rowlands,2005
Kate Hudson,John Hurt,2005
Gena Rowlands,John Hurt,2005
Charlize Theron,Frances McDormand,2005
Charlize Theron,Richard Jenkins,2005
Charlize Theron,Jeremy Renner,2005
Charlize Theron,Woody Harrelson,2005
Charlize Theron,Sissy Spacek,2005
Frances McDormand,Richard Jenkins,2005
Frances McDormand,Jeremy Renner,2005
Frances McDormand,Woody Harrelson,2005
Frances McDormand,Sissy Spacek,2005
Richard Jenkins,Jeremy Renner,2005
Richard Jenkins,Woody Harrelson,2005
Richard Jenkins,Sissy Spacek,2005
Jeremy Renner,Woody Harrelson,2005
Jeremy Renner,Sissy Spacek,2005
Woody Harrelson,Sissy Spacek,2005
Tess Harper,Chris Sarandon,2005
Susan Sarandon,Kate Winslet,2005
Susan Sarandon,Christopher Walken,2005
Kate Winslet,Christopher Walken,2005
Sam Elliott,William H. Macy,2005
Sam Elliott,Robert Duvall,2005
Sam Elliott,Jason Reitman,2005
William H. Macy,Robert Duvall,2005
William H. Macy,Jason Reitman,2005
Robert Duvall,Jason Reitman,2005
Geoffrey Rush,Steven Spielberg,2005
Keira Knightley,Brenda Blethyn,2005
Keira Knightley,Rosamund Pike,2005
Keira Knightley,Carey Mulligan,2005
Keira Knightley,Judi Dench,2005
Brenda Blethyn,Rosamund Pike,2005
Brenda Blethyn,Carey Mulligan,2005
Brenda Blethyn,Judi Dench,2005
Rosamund Pike,Carey Mulligan,2005
Rosamund Pike,Judi Dench,2005
Carey Mulligan,Judi Dench,2005
Mark Wahlberg,Terrence Howard,2005
Mark Wahlberg,Chiwetel Ejiofor,2005
Mark Wahlberg,Taraji P. Henson,2005
Mark Wahlberg,John Singleton,2005
Terrence Howard,Chiwetel Ejiofor,2005
Terrence Howard,Taraji P. Henson,2005
Terrence Howard,John Singleton,2005
Chiwetel Ejiofor,Taraji P. Henson,2005
Chiwetel Ejiofor,John Singleton,2005
Taraji P. Henson,John Singleton,2005
James Woods,Octavia Spencer,2005
Jim Broadbent,Ian McKellen,2005
Reese Witherspoon,Mark Ruffalo,2005
Glenn Close,Ralph Fiennes,2005
Glenn Close,Allison Janney,2005
Ralph Fiennes,Allison Janney,2005
George Clooney,Matt Damon,2005
George Clooney,Chris Cooper,2005
George Clooney,William Hurt,2005
George Clooney,Christopher Plummer,2005
Matt Damon,Chris Cooper,2005
Matt Damon,William Hurt,2005
Matt Damon,Christopher Plummer,2005
Chris Cooper,William Hurt,2005
Chris Cooper,Christopher Plummer,2005
William Hurt,Christopher Plummer,2005
Gwyneth Paltrow,Anthony Hopkins,2005
Gwyneth Paltrow,Jake Gyllenhaal,2005
Anthony Hopkins,Jake Gyllenhaal,2005
Matt Dillon,Marisa Tomei,2005
Charlize Theron,Sophie Okonedo,2005
Charlize Theron,Pete Postlethwaite,2005
Charlize Theron,Frances McDormand,2005
Sophie Okonedo,Pete Postlethwaite,2005
Sophie Okonedo,Frances McDormand,2005
Pete Postlethwaite,Frances McDormand,2005
Diane Lane,Stockard Channing,2005
Diane Lane,Christopher Plummer,2005
Stockard Channing,Christopher Plummer,2005
Samantha Morton,Stephen Rea,2005
Michael Caine,Nicolas Cage,2005
Kevin Costner,Shirley MacLaine,2005
Kevin Costner,Mark Ruffalo,2005
Kevin Costner,Richard Jenkins,2005
Shirley MacLaine,Mark Ruffalo,2005
Shirley MacLaine,Richard Jenkins,2005
Mark Ruffalo,Richard Jenkins,2005
Ben Kingsley,Roman Polanski,2005
Jake Gyllenhaal,Jamie Foxx,2005
Jake Gyllenhaal,Chris Cooper,2005
Jake Gyllenhaal,Sam Mendes,2005
Jamie Foxx,Chris Cooper,2005
Jamie Foxx,Sam Mendes,2005
Chris Cooper,Sam Mendes,2005
Robert Redford,Morgan Freeman,2005
Robert Redford,Lasse Hallström,2005
Morgan Freeman,Lasse Hallström,2005
Laura Linney,Tom Wilkinson,2005
Laura Linney,Shohreh Aghdashloo,2005
Tom Wilkinson,Shohreh Aghdashloo,2005
Nicolas Cage,Jared Leto,2005
Nicolas Cage,Ian Holm,2005
Nicolas Cage,Ethan Hawke,2005
Jared Leto,Ian Holm,2005
Jared Leto,Ethan Hawke,2005
Ian Holm,Ethan Hawke,2005
Peter Falk,Olympia Dukakis,2005
Colin Firth,Atom Egoyan,2005
Al Pacino,Matthew McConaughey,2005
David Strathairn,Patricia Clarkson,2005
David Strathairn,George Clooney,2005
David Strathairn,Frank Langella,2005
David Strathairn,George Clooney,2005
Patricia Clarkson,George Clooney,2005
Patricia Clarkson,Frank Langella,2005
Patricia Clarkson,George Clooney,2005
George Clooney,Frank Langella,2005
George Clooney,George Clooney,2005
Frank Langella,George Clooney,2005
Julianne Moore,Woody Harrelson,2005
Julianne Moore,Laura Dern,2005
Woody Harrelson,Laura Dern,2005
Tom Hanks,Paul Newman,2005
Tom Hanks,Morgan Freeman,2005
Tom Hanks,Matt Damon,2005
Tom Hanks,Gary Sinise,2005
Tom Hanks,Bryan Cranston,2005
Tom Hanks,Matthew McConaughey,2005
Tom Hanks,John Travolta,2005
Paul Newman,Morgan Freeman,2005
Paul Newman,Matt Damon,2005
Paul Newman,Gary Sinise,2005
Paul Newman,Bryan Cranston,2005
Paul Newman,Matthew McConaughey,2005
Paul Newman,John Travolta,2005
Morgan Freeman,Matt Damon,2005
Morgan Freeman,Gary Sinise,2005
Morgan Freeman,Bryan Cranston,2005
Morgan Freeman,Matthew McConaughey,2005
Morgan Freeman,John Travolta,2005
Matt Damon,Gary Sinise,2005
Matt Damon,Bryan Cranston,2005
Matt Damon,Matthew McConaughey,2005
Matt Damon,John Travolta,2005
Gary Sinise,Bryan Cranston,2005
Gary Sinise,Matthew McConaughey,2005
Gary Sinise,John Travolta,2005
Bryan Cranston,Matthew McConaughey,2005
Bryan Cranston,John Travolta,2005
Matthew McConaughey,John Travolta,2005
Alec Baldwin,Richard Jenkins,2005
Alec Baldwin,Laurie Metcalf,2005
Alec Baldwin,James Whitmore,2005
Richard Jenkins,Laurie Metcalf,2005
Richard Jenkins,James Whitmore,2005
Laurie Metcalf,James Whitmore,2005
Uma Thurman,Meryl Streep,2005
Judi Dench,Bob Hoskins,2005
Judi Dench,Stephen Frears,2005
Bob Hoskins,Stephen Frears,2005
John Hurt,Emily Watson,2005
Anthony Hopkins,Diane Ladd,2005
Naomi Watts,Ryan Gosling,2005
Naomi Watts,Bob Hoskins,2005
Ryan Gosling,Bob Hoskins,2005
Clive Owen,Tom Conti,2005
Anne Hathaway,Glenn Close,2005
Anne Hathaway,Chazz Palminteri,2005
Glenn Close,Chazz Palminteri,2005
Juliette Binoche,Michael Haneke,2005
Billy Bob Thornton,Randy Quaid,2005
Emma Thompson,Colin Firth,2005
Emma Thompson,Angela Lansbury,2005
Emma Thompson,Imelda Staunton,2005
Colin Firth,Angela Lansbury,2005
Colin Firth,Imelda Staunton,2005
Angela Lansbury,Imelda Staunton,2005
Rip Torn,Linda Hunt,2005
Heath Ledger,Jeremy Irons,2005
Heath Ledger,Lena Olin,2005
Heath Ledger,Lasse Hallström,2005
Jeremy Irons,Lena Olin,2005
Jeremy Irons,Lasse Hallström,2005
Lena Olin,Lasse Hallström,2005
Emily Watson,Terence Stamp,2005
Sam Shepard,Jessica Lange,2005
Sam Shepard,Tim Roth,2005
Sam Shepard,Eva Marie Saint,2005
Jessica Lange,Tim Roth,2005
Jessica Lange,Eva Marie Saint,2005
Tim Roth,Eva Marie Saint,2005
Philip Seymour Hoffman,Catherine Keener,2005
Philip Seymour Hoffman,Amy Ryan,2005
Philip Seymour Hoffman,Chris Cooper,2005
Philip Seymour Hoffman,Bennett Miller,2005
Catherine Keener,Amy Ryan,2005
Catherine Keener,Chris Cooper,2005
Catherine Keener,Bennett Miller,2005
Amy Ryan,Chris Cooper,2005
Amy Ryan,Bennett Miller,2005
Chris Cooper,Bennett Miller,2005
Allison Janney,Philip Seymour Hoffman,2005
Allison Janney,Ian Holm,2005
Philip Seymour Hoffman,Ian Holm,2005
Felicity Huffman,Burt Young,2005
Albert Brooks,Amy Ryan,2005
Albert Brooks,Albert Brooks,2005
Amy Ryan,Albert Brooks,2005
James Cromwell,Burt Reynolds,2005
James Cromwell,Cloris Leachman,2005
Burt Reynolds,Cloris Leachman,2005
Forest Whitaker,Jeremy Renner,2005
Ralph Fiennes,Rachel Weisz,2005
Ralph Fiennes,Pete Postlethwaite,2005
Ralph Fiennes,Fernando Meirelles,2005
Rachel Weisz,Pete Postlethwaite,2005
Rachel Weisz,Fernando Meirelles,2005
Pete Postlethwaite,Fernando Meirelles,2005
Tommy Lee Jones,Melissa Leo,2005
Tommy Lee Jones,Tommy Lee Jones,2005
Melissa Leo,Tommy Lee Jones,2005
Geena Davis,Virginia Madsen,2005
Tilda Swinton,Liam Neeson,2005
Robin Williams,Holly Hunter,2005
Robin Williams,Woody Harrelson,2005
Holly Hunter,Woody Harrelson,2005
Ralph Fiennes,Vanessa Redgrave,2005
Ralph Fiennes,Lynn Redgrave,2005
Ralph Fiennes,James Ivory,2005
Vanessa Redgrave,Lynn Redgrave,2005
Vanessa Redgrave,James Ivory,2005
Lynn Redgrave,James Ivory,2005
Laura Dern,Maggie Gyllenhaal,2005
Bruce Dern,Brie Larson,2005
Hugh Jackman,Cate Blanchett,2005
Hugh Jackman,Keira Knightley,2005
Cate Blanchett,Keira Knightley,2005
Julianne Moore,Maggie Gyllenhaal,2005
Marisa Tomei,Mary Steenburgen,2005
Marisa Tomei,David Paymer,2005
Marisa Tomei,Octavia Spencer,2005
Mary Steenburgen,David Paymer,2005
Mary Steenburgen,Octavia Spencer,2005
David Paymer,Octavia Spencer,2005
Sissy Spacek,Glenn Close,2005
Sissy Spacek,Holly Hunter,2005
Sissy Spacek,Amanda Seyfried,2005
Glenn Close,Holly Hunter,2005
Glenn Close,Amanda Seyfried,2005
Holly Hunter,Amanda Seyfried,2005
Peter O'Toole,Samantha Morton,2005
Dustin Hoffman,Bill Murray,2005
Stockard Channing,Olympia Dukakis,2005
Stockard Channing,Chloë Sevigny,2005
Olympia Dukakis,Chloë Sevigny,2005
Ken Watanabe,Rob Marshall,2005
Michael Keaton,Robert Downey Jr.,2005
Ed Harris,Amy Madigan,2005
Casey Affleck,Seymour Cassel,2005
Maggie Gyllenhaal,Olympia Dukakis,2005
Janet McTeer,Jennifer Tilly,2005
Janet McTeer,Jeff Bridges,2005
Jennifer Tilly,Jeff Bridges,2005
Sandra Bullock,Matt Dillon,2005
Sandra Bullock,Marisa Tomei,2005
Matt Dillon,Marisa Tomei,2005
Roberto Benigni,Roberto Benigni,2005
Cuba Gooding Jr.,Helen Mirren,2005
Cuba Gooding Jr.,Mo'Nique,2005
Cuba Gooding Jr.,Lee Daniels,2005
Helen Mirren,Mo'Nique,2005
