name,year
Jonah Hill,2007
Burt Reynolds,2007
Brad Pitt,2007
Casey Affleck,2007
Sam Shepard,2007
Jeremy Renner,2007
Sam Rockwell,2007
Jake Gyllenhaal,2007
Mark Ruffalo,2007
Robert Downey Jr.,2007
Chloë Sevigny,2007
David Fincher,2007
Talia Shire,2007
Gary Busey,2007
Jeff Bridges,2007
James Woods,2007
Josh Brolin,2007
Quentin Tarantino,2007
Mary Steenburgen,2007
Renée Zellweger,2007
Faye Dunaway,2007
Halle Berry,2007
Robert Duvall,2007
Michael Shannon,2007
Curtis Hanson,2007
Jim Broadbent,2007
Olivia Colman,2007
Peter Jackson,2007
Anne Hathaway,2007
Jared Leto,2007
Andy Garcia,2007
Forest Whitaker,2007
Daniel Day-Lewis,2007
Paul Thomas Anderson,2007
Danny Boyle,2007
Lena Olin,2007
Peter O'Toole,2007
Michelle Pfeiffer,2007
Robert De Niro,2007
Julia Roberts,2007
Philip Seymour Hoffman,2007
Amy Adams,2007
Ned Beatty,2007
Mike Nichols,2007
Brad Dourif,2007
Laurence Fishburne,2007
Marcia Gay Harden,2007
Harvey Keitel,2007
Ed Harris,2007
Helen Mirren,2007
George Clooney,2007
Don Cheadle,2007
Al Pacino,2007
Elliott Gould,2007
David Paymer,2007
Oprah Winfrey,2007
Steven Soderbergh,2007
Tommy Lee Jones,2007
Javier Bardem,2007
Woody Harrelson,2007
Tess Harper,2007
Ethan Coen,2007
Denzel Washington,2007
Piper Laurie,2007
Sally Kirkland,2007
John Travolta,2007
Christopher Walken,2007
Queen Latifah,2007
Allison Janney,2007
Russell Crowe,2007
Christian Bale,2007
Tom Wilkinson,2007
Dianne Wiest,2007
Peter Bogdanovich,2007
Salma Hayek,2007
Scarlett Johansson,2007
Laura Linney,2007
Paul Giamatti,2007
Dustin Hoffman,2007
Natalie Portman,2007
Virginia Madsen,2007
Mo'Nique,2007
Samuel L. Jackson,2007
Whoopi Goldberg,2007
Brie Larson,2007
J.K. Simmons,2007
Seymour Cassel,2007
Tilda Swinton,2007
Jude Law,2007
Rachel Weisz,2007
Alec Baldwin,2007
Rinko Kikuchi,2007
Saoirse Ronan,2007
Vanessa Redgrave,2007
Brenda Blethyn,2007
Benedict Cumberbatch,2007
Charlotte Rampling,2007
Chiwetel Ejiofor,2007
Cuba Gooding Jr.,2007
Ruby Dee,2007
Ridley Scott,2007
Jane Fonda,2007
Felicity Huffman,2007
Kevin Costner,2007
William Hurt,2007
Lindsay Crouse,2007
Susan Sarandon,2007
Chris Cooper,2007
Patricia Clarkson,2007
Rachel McAdams,2007
Heath Ledger,2007
Catherine Keener,2007
Michael O'Keefe,2007
"Louis Gossett, Jr.",2007
Viggo Mortensen,2007
Naomi Watts,2007
Armin Mueller-Stahl,2007
Viola Davis,2007
Sacha Baron Cohen,2007
Amy Ryan,2007
Amy Madigan,2007
Tim Roth,2007
Francis Ford Coppola,2007
Ang Lee,2007
Joaquin Phoenix,2007
Mark Wahlberg,2007
William H. Macy,2007
Marisa Tomei,2007
Michael Haneke,2007
Dan Aykroyd,2007
Jamie Foxx,2007
Richard Jenkins,2007
Shirley MacLaine,2007
Christopher Plummer,2007
Pete Postlethwaite,2007
Brenda Fricker,2007
Richard Attenborough,2007
Winona Ryder,2007
Sydney Pollack,2007
Tony Gilroy,2007
Olympia Dukakis,2007
Terence Stamp,2007
Alan Alda,2007
Karen Black,2007
Adrien Brody,2007
Anjelica Huston,2007
Barbet Schroeder,2007
Bill Murray,2007
Wes Anderson,2007
Emma Stone,2007
Ben Kingsley,2007
Jesse Eisenberg,2007
Will Smith,2007
Penélope Cruz,2007
Gwyneth Paltrow,2007
Roland Joffé,2007
Melissa Leo,2007
Sissy Spacek,2007
Frank Langella,2007
Helen Hunt,2007
Bette Midler,2007
Colin Firth,2007
Uma Thurman,2007
Michael Clarke Duncan,2007
Reese Witherspoon,2007
Alan Arkin,2007
Meryl Streep,2007
Jack Nicholson,2007
Kevin Kline,2007
Miranda Richardson,2007
Kevin Spacey,2007
Bradley Cooper,2007
Ryan Gosling,2007
Rosamund Pike,2007
Mariel Hemingway,2007
Robert Redford,2007
Tom Cruise,2007
Andrew Garfield,2007
Kathleen Quinlan,2007
Bruce Davison,2007
Sigourney Weaver,2007
Gary Cooper,2007
Timothy Hutton,2007
Gena Rowlands,2007
Juliette Binoche,2007
Sally Kellerman,2007
Melissa McCarthy,2007
Octavia Spencer,2007
Diane Keaton,2007
Sandra Bullock,2007
Kate Nelligan,2007
John C. Reilly,2007
Laura Dern,2007
Regina King,2007
Anna Kendrick,2007
Nick Nolte,2007
Roy Scheider,2007
Billy Bob Thornton,2007
Ethan Hawke,2007
Sidney Lumet,2007
Bob Hoskins,2007
Charlize Theron,2007
Toni Collette,2007
Glenn Close,2007
Anna Paquin,2007
Jennifer Connelly,2007
Mira Sorvino,2007
Taraji P. Henson,2007
Marion Cotillard,2007
Gérard Depardieu,2007
Elisabeth Shue,2007
Catherine Zeta-Jones,2007
Tom Conti,2007
Abigail Breslin,2007
Scott Hicks,2007
Adam McKay,2007
George Lucas,2007
Clint Eastwood,2007
Steven Spielberg,2007
Jean Dujardin,2007
Katharine Ross,2007
Catherine Deneuve,2007
Sean Penn,2007
Gus Van Sant,2007
David Lynch,2007
Louise Fletcher,2007
Julian Schnabel,2007
Catalina Sandino Moreno,2007
Fernanda Montenegro,2007
Greg Kinnear,2007
Jane Alexander,2007
Robert Benton,2007
Vera Farmiga,2007
Michael Caine,2007
Kenneth Branagh,2007
Jason Reitman,2007
Hal Holbrook,2007
Jennifer Jason Leigh,2007
Jodie Foster,2007
Neil Jordan,2007
Paul Haggis,2007
Dennis Hopper,2007
Lauren Bacall,2007
Lily Tomlin,2007
Sharon Stone,2007
Tom Hardy,2007
Ellen Burstyn,2007
Michael Douglas,2007
Jonathan Demme,2007
Lynn Redgrave,2007
Lenny Abrahamson,2007
Justin Henry,2007
Carey Mulligan,2007
Matt Dillon,2007
Martin Scorsese,2007
Riz Ahmed,2007
Lorraine Bracco,2007
Spike Jonze,2007
Ian Holm,2007
Michael Fassbender,2007
Shirley Jones,2007
Sally Hawkins,2007
F. Murray Abraham,2007
Sondra Locke,2007
Michael Radford,2007
Sophie Okonedo,2007
Joan Cusack,2007
Rosie Perez,2007
Teri Garr,2007
James Garner,2007
Claude Lelouch,2007
Tim Robbins,2007
Greta Gerwig,2007
Stanley Tucci,2007
Roland Young,2007
Michael Keaton,2007
Stockard Channing,2007
Lesley Manville,2007
Annette Bening,2007
Mickey Rooney,2007
Sylvia Miles,2007
Burt Young,2007
Tom Berenger,2007
Kate Hudson,2007
Diahann Carroll,2007
Bruce Dern,2007
Frank Finlay,2007
Alfonso Cuarón,2007
Alan Parker,2007
Woody Allen,2007
Lee Isaac Chung,2007
Ernest Borgnine,2007
Isabelle Huppert,2007
John Hurt,2007
Marie-Christine Barrault,2007
Ken Russell,2007
Emily Watson,2007
Minnie Driver,2007
Djimon Hounsou,2007
Thomas Vinterberg,2007
Jennifer Tilly,2007
Michael Fassbender,2008
Anne Bancroft,2008
"Louis Gossett, Jr.",2008
Michael Clarke Duncan,2008
Burt Reynolds,2008
Sally Kellerman,2008
Harrison Ford,2008
Cate Blanchett,2008
John Hurt,2008
Jim Broadbent,2008
Steven Spielberg,2008
Liam Neeson,2008
Tilda Swinton,2008
John Travolta,2008
Dennis Hopper,2008
Forest Whitaker,2008
Naomie Harris,2008
Steven Soderbergh,2008
Judi Dench,2008
Giancarlo Giannini,2008
Nick Nolte,2008
Joan Plowright,2008
David Strathairn,2008
Bob Hoskins,2008
Vera Farmiga,2008
Dustin Hoffman,2008
Angelina Jolie,2008
Diane Lane,2008
Samuel L. Jackson,2008
Tom Hulce,2008
Edward Norton,2008
Jon Voight,2008
Sacha Baron Cohen,2008
Alec Baldwin,2008
John Malkovich,2008
Tom Hanks,2008
Omar Sharif,2008
Christian Bale,2008
Michael Caine,2008
Heath Ledger,2008
Gary Oldman,2008
Maggie Gyllenhaal,2008
Morgan Freeman,2008
Christopher Nolan,2008
Adrien Brody,2008
Penélope Cruz,2008
Willem Dafoe,2008
Gérard Depardieu,2008
Charlotte Rampling,2008
Sigourney Weaver,2008
Guillermo del Toro,2008
Uma Thurman,2008
Colin Firth,2008
Sam Shepard,2008
Jonah Hill,2008
Ernest Borgnine,2008
Tim Roth,2008
William Hurt,2008
Anjelica Huston,2008
Robert Downey Jr.,2008
Terrence Howard,2008
Jeff Bridges,2008
Gwyneth Paltrow,2008
Nicolas Cage,2008
Steve Carell,2008
Scarlett Johansson,2008
John C. Reilly,2008
Charles Durning,2008
Jennifer Tilly,2008
Helen Mirren,2008
Jennifer Connelly,2008
Natalie Portman,2008
Kristin Scott Thomas,2008
Mark Rylance,2008
Benedict Cumberbatch,2008
Eddie Redmayne,2008
Andrew Garfield,2008
Philip Seymour Hoffman,2008
Samantha Morton,2008
Catherine Keener,2008
Emily Watson,2008
Dianne Wiest,2008
Jennifer Jason Leigh,2008
Marisa Tomei,2008
Joan Cusack,2008
Dan Aykroyd,2008
Ben Kingsley,2008
Keira Knightley,2008
Eddie Murphy,2008
Bradley Cooper,2008
Thomas Haden Church,2008
Christine Lahti,2008
Richard Jenkins,2008
Mary Steenburgen,2008
Adam McKay,2008
Woody Harrelson,2008
Jackie Earle Haley,2008
Brad Pitt,2008
Taraji P. Henson,2008
Mahershala Ali,2008
David Fincher,2008
Nicole Kidman,2008
Hugh Jackman,2008
Anne Hathaway,2008
Alan Arkin,2008
Terence Stamp,2008
James Caan,2008
Bill Murray,2008
George Clooney,2008
Frances McDormand,2008
Ethan Coen,2008
Bruce Dern,2008
Mariel Hemingway,2008
Rip Torn,2008
Meryl Streep,2008
Julie Walters,2008
Amanda Seyfried,2008
Juliette Binoche,2008
Susan Sarandon,2008
Timothy Hutton,2008
Melissa Leo,2008
Toni Collette,2008
James Franco,2008
Rosie Perez,2008
Martin Scorsese,2008
Chris Sarandon,2008
Renée Zellweger,2008
Jonathan Pryce,2008
Roland Joffé,2008
Ralph Fiennes,2008
Kim Basinger,2008
Mark Wahlberg,2008
M. Night Shyamalan,2008
Leonardo DiCaprio,2008
Russell Crowe,2008
Ridley Scott,2008
Matt Damon,2008
Lily Tomlin,2008
Cloris Leachman,2008
Kate Winslet,2008
Michael Shannon,2008
Kathy Bates,2008
Sam Mendes,2008
Sissy Spacek,2008
Rachel Weisz,2008
Mark Ruffalo,2008
Rinko Kikuchi,2008
Maximilian Schell,2008
Amy Adams,2008
Laurence Fishburne,2008
Kevin Spacey,2008
Jennifer Hudson,2008
Tom Cruise,2008
Kenneth Branagh,2008
Tom Wilkinson,2008
Chadwick Boseman,2008
Javier Bardem,2008
Patricia Clarkson,2008
Woody Allen,2008
Amy Ryan,2008
Clint Eastwood,2008
Emma Thompson,2008
Felicity Jones,2008
Cuba Gooding Jr.,2008
Abigail Breslin,2008
Stanley Tucci,2008
Catherine Deneuve,2008
Robert De Niro,2008
Al Pacino,2008
Faye Dunaway,2008
Sean Penn,2008
Barry Levinson,2008
Eric Roberts,2008
Julianne Moore,2008
Fernando Meirelles,2008
Edward James Olmos,2008
Saoirse Ronan,2008
Martin Landau,2008
Tim Robbins,2008
Marianne Jean-Baptiste,2008
Chris Cooper,2008
Matthew McConaughey,2008
Rachel McAdams,2008
Brenda Fricker,2008
Melissa McCarthy,2008
June Squibb,2008
Alfre Woodard,2008
Julia Roberts,2008
Frank Langella,2008
Sam Rockwell,2008
Patty McCormack,2008
Ron Howard,2008
Chiwetel Ejiofor,2008
David Paymer,2008
Emma Stone,2008
Peter Cattaneo,2008
Tom Hardy,2008
Don Cheadle,2008
Joel Grey,2008
Shirley Knight,2008
Kevin Costner,2008
Mare Winningham,2008
Margaret Avery,2008
Mo'Nique,2008
James Earl Jones,2008
Greg Kinnear,2008
William H. Macy,2008
Elliott Gould,2008
Kevin Kline,2008
Peter Fonda,2008
Oprah Winfrey,2008
Kathleen Turner,2008
Ellen Burstyn,2008
Ann-Margret,2008
Danny Boyle,2008
Marina de Tavira,2008
Atom Egoyan,2008
Candice Bergen,2008
Joan Allen,2008
Angela Bassett,2008
Annette Bening,2008
Bette Midler,2008
Viola Davis,2008
Queen Latifah,2008
Diane Keaton,2008
Peter Jackson,2008
Spike Lee,2008
Billy Bob Thornton,2008
Winona Ryder,2008
Mickey Rourke,2008
Matt Dillon,2008
Alan Alda,2008
Shohreh Aghdashloo,2008
Charlize Theron,2008
Jennifer Lawrence,2008
Lena Olin,2008
Stephen Daldry,2008
Anna Kendrick,2008
Sally Hawkins,2008
Mike Leigh,2008
Kate Hudson,2008
Kathleen Quinlan,2008
Sydney Pollack,2008
Paul Giamatti,2008
Joaquin Phoenix,2008
Reese Witherspoon,2008
Robert Duvall,2008
Carol Kane,2008
Michael O'Keefe,2008
Peter O'Toole,2008
Marcia Gay Harden,2008
Jodie Foster,2008
Virginia Madsen,2008
Whoopi Goldberg,2008
Felicity Huffman,2008
Emmanuelle Riva,2008
Roman Polanski,2008
Darren Aronofsky,2008
Josh Brolin,2008
Gus Van Sant,2008
Dev Patel,2008
Hal Holbrook,2008
Viggo Mortensen,2008
Sally Field,2008
James Cromwell,2008
Richard Dreyfuss,2008
Oliver Stone,2008
Eileen Brennan,2008
Ed Harris,2008
Jeremy Irons,2008
Elisabeth Shue,2008
Adriana Barraza,2008
Michael Keaton,2008
Will Smith,2008
Octavia Spencer,2008
Roy Scheider,2008
Gary Busey,2008
Imelda Staunton,2008
Cher,2008
Robert Forster,2008
Jeremy Renner,2008
Kathryn Bigelow,2008
Sophie Okonedo,2008
Julie Christie,2008
Chazz Palminteri,2008
Peter Bogdanovich,2008
Richard Linklater,2008
Christopher Walken,2008
Sharon Stone,2008
Hilary Swank,2008
James Woods,2008
Greta Gerwig,2008
Tony Curtis,2008
Robin Williams,2008
Brad Dourif,2008
Bong Joon-ho,2008
Anne Archer,2008
Djimon Hounsou,2008
Debra Winger,2008
Jonathan Demme,2008
Susannah York,2008
Sylvester Stallone,2008
Antonio Banderas,2008
Lauren Bacall,2008
Jane Alexander,2008
Randy Quaid,2008
Rosemary Harris,2008
Spring Byington,2008
Daniel Kaluuya,2008
Geoffrey Rush,2008
Michelle Pfeiffer,2008
Tom Berenger,2008
Riz Ahmed,2008
Jan Troell,2008
Jane Campion,2008
Mickey Rooney,2008
Mike Figgis,2008
Isabelle Adjani,2008
Miranda Richardson,2008
Jean Dujardin,2008
Tommy Lee Jones,2008
Laura Linney,2008
George Kennedy,2008
Ethan Hawke,2008
Isabelle Huppert,2008
Christopher Plummer,2008
Stephen Rea,2008
Talia Shire,2008
Diana Scarwid,2008
Rooney Mara,2008
Jessica Chastain,2008
Seymour Cassel,2008
Jacki Weaver,2008
Elizabeth McGovern,2008
Max von Sydow,2008
Candy Clark,2008
Barry Jenkins,2008
Armin Mueller-Stahl,2008
F. Murray Abraham,2008
Burt Young,2008
Morten Tyldum,2008
Allison Janney,2008
Buck Henry,2008
Lupita Nyong'o,2008
Denis Villeneuve,2008
Diane Ladd,2008
Michael Dunn,2008
Brad Pitt,2009
Christoph Waltz,2009
Michael Fassbender,2009
Samuel L. Jackson,2009
Harvey Keitel,2009
Quentin Tarantino,2009
Jim Broadbent,2009
Helena Bonham Carter,2009
Maggie Smith,2009
Julie Walters,2009
Sam Rockwell,2009
Penélope Cruz,2009
Nicolas Cage,2009
Richard E. Grant,2009
Frank Langella,2009
Hugh Jackman,2009
Winona Ryder,2009
George Clooney,2009
Meryl Streep,2009
Bill Murray,2009
Willem Dafoe,2009
Wes Anderson,2009
Adrien Brody,2009
Mark Wahlberg,2009
Rachel Weisz,2009
Susan Sarandon,2009
Stanley Tucci,2009
Saoirse Ronan,2009
Peter Jackson,2009
Catherine Keener,2009
Mark Ruffalo,2009
Chris Cooper,2009
Forest Whitaker,2009
Spike Jonze,2009
Sigourney Weaver,2009
James Cameron,2009
Jackie Earle Haley,2009
Lily Tomlin,2009
Jeremy Irons,2009
Tom Hanks,2009
Armin Mueller-Stahl,2009
Ron Howard,2009
Oprah Winfrey,2009
Terrence Howard,2009
Diane Ladd,2009
Rip Torn,2009
Cloris Leachman,2009
Peter Falk,2009
Bruce Dern,2009
Christian Bale,2009
Johnny Depp,2009
Marion Cotillard,2009
Carey Mulligan,2009
Michael Mann,2009
Eric Roberts,2009
Richard Dreyfuss,2009
Paul Giamatti,2009
Renée Zellweger,2009
Bradley Cooper,2009
Joan Plowright,2009
Charlize Theron,2009
Rachel McAdams,2009
Mariel Hemingway,2009
Reese Witherspoon,2009
Heath Ledger,2009
Christopher Plummer,2009
Andrew Garfield,2009
Jude Law,2009
Ethan Hawke,2009
Anthony Hopkins,2009
Laura Linney,2009
Norma Aleandro,2009
James Ivory,2009
Gary Oldman,2009
Colin Firth,2009
Bob Hoskins,2009
Lesley Manville,2009
Robert Zemeckis,2009
Clive Owen,2009
Naomi Watts,2009
Queen Latifah,2009
Jared Leto,2009
Randy Quaid,2009
Klaus Maria Brandauer,2009
Francis Ford Coppola,2009
Russell Crowe,2009
Helen Mirren,2009
Miranda Richardson,2009
John C. Reilly,2009
Jennifer Connelly,2009
Martin Landau,2009
David Strathairn,2009
Scarlett Johansson,2009
Djimon Hounsou,2009
Ellen Burstyn,2009
Melissa Leo,2009
Eddie Murphy,2009
Thomas Haden Church,2009
Rooney Mara,2009
William Hurt,2009
Jesse Eisenberg,2009
Tatum O'Neal,2009
Piper Laurie,2009
Jane Alexander,2009
Jonathan Pryce,2009
Sandra Bullock,2009
Charlotte Rampling,2009
Amanda Seyfried,2009
Eddie Redmayne,2009
Tilda Swinton,2009
John Hurt,2009
Harrison Ford,2009
Ken Watanabe,2009
Salma Hayek,2009
Tom Hooper,2009
Michael Clarke Duncan,2009
Morgan Freeman,2009
Antonio Banderas,2009
Robert Forster,2009
Tom Hardy,2009
Jake Gyllenhaal,2009
Natalie Portman,2009
Sam Shepard,2009
Mare Winningham,2009
Jim Sheridan,2009
Christopher Walken,2009
William H. Macy,2009
Marcia Gay Harden,2009
J.K. Simmons,2009
Tommy Lee Jones,2009
Mary Steenburgen,2009
Ned Beatty,2009
Jamie Foxx,2009
Robert Downey Jr.,2009
Octavia Spencer,2009
Matthew McConaughey,2009
Anne Archer,2009
Emma Stone,2009
Michael Douglas,2009
Viggo Mortensen,2009
Robert Duvall,2009
Abigail Breslin,2009
Alec Baldwin,2009
Joan Cusack,2009
Viola Davis,2009
Whoopi Goldberg,2009
John Travolta,2009
Robin Williams,2009
Matt Dillon,2009
Ann-Margret,2009
Timothy Hutton,2009
Brie Larson,2009
Max von Sydow,2009
Pete Postlethwaite,2009
Daniel Day-Lewis,2009
Judi Dench,2009
Kate Hudson,2009
Nicole Kidman,2009
Sophia Loren,2009
Rob Marshall,2009
Michelle Pfeiffer,2009
Felicity Jones,2009
Kathy Bates,2009
Stephen Frears,2009
Denzel Washington,2009
Matt Damon,2009
Candy Clark,2009
Steven Soderbergh,2009
Julia Roberts,2009
Tom Wilkinson,2009
Tony Gilroy,2009
Shirley Knight,2009
Lynn Redgrave,2009
Philip Seymour Hoffman,2009
Kenneth Branagh,2009
Emma Thompson,2009
Laurence Fishburne,2009
Woody Harrelson,2009
Jeff Bridges,2009
Christine Lahti,2009
Chiwetel Ejiofor,2009
Hilary Swank,2009
Virginia Madsen,2009
Amy Adams,2009
John Lithgow,2009
Kristin Scott Thomas,2009
Vera Farmiga,2009
Keisha Castle-Hughes,2009
Michael Keaton,2009
Anne Hathaway,2009
Candice Bergen,2009
Jane Campion,2009
Margot Robbie,2009
James Dean,2009
Rosamund Pike,2009
Naomie Harris,2009
Sally Hawkins,2009
Robert De Niro,2009
Bruce Davison,2009
Barbara Barrie,2009
Don Cheadle,2009
Sacha Baron Cohen,2009
Juliette Lewis,2009
Sylvester Stallone,2009
James Caan,2009
James Cromwell,2009
Joan Allen,2009
Lasse Hallström,2009
Alan Arkin,2009
Julianne Moore,2009
Pedro Almodóvar,2009
Brad Dourif,2009
Michael Shannon,2009
Imelda Staunton,2009
Ang Lee,2009
Peter Fonda,2009
Rami Malek,2009
Jonah Hill,2009
Patricia Clarkson,2009
Woody Allen,2009
Samantha Morton,2009
Kevin Spacey,2009
Robert Loggia,2009
Ethan Coen,2009
Edward Norton,2009
Sharon Stone,2009
Anna Kendrick,2009
Uma Thurman,2009
Minnie Driver,2009
Jodie Foster,2009
Barry Levinson,2009
Elisabeth Shue,2009
Benedict Cumberbatch,2009
Catherine Zeta-Jones,2009
Geena Davis,2009
Liam Neeson,2009
Chloë Sevigny,2009
Dianne Wiest,2009
Riz Ahmed,2009
Adriana Barraza,2009
Toni Collette,2009
David Paymer,2009
Denis Villeneuve,2009
Taraji P. Henson,2009
Josh Brolin,2009
Gabourey Sidibe,2009
Mo'Nique,2009
Lee Daniels,2009
Mary J. Blige,2009
Julie Christie,2009
Ruby Dee,2009
Pauline Collins,2009
Kevin Costner,2009
Laura Dern,2009
Todd Phillips,2009
Clint Eastwood,2009
Buck Henry,2009
Atom Egoyan,2009
Hal Holbrook,2009
Gérard Depardieu,2009
Maggie Gyllenhaal,2009
Allison Janney,2009
Sam Mendes,2009
Stephen Rea,2009
Neil Jordan,2009
Tom Berenger,2009
Scott Hicks,2009
Faye Dunaway,2009
Amy Irving,2009
Michael Haneke,2009
Brenda Blethyn,2009
Rinko Kikuchi,2009
Cuba Gooding Jr.,2009
Yorgos Lanthimos,2009
Bong Joon-ho,2009
Greta Gerwig,2009
Julie Andrews,2009
Debbie Reynolds,2009
Lesley Ann Warren,2009
Will Smith,2009
Annette Bening,2009
Linda Blair,2009
Jennifer Tilly,2009
Emily Watson,2009
Catherine Deneuve,2009
Rachel Griffiths,2009
Sam Elliott,2009
Jason Reitman,2009
Oliver Stone,2009
Michael Caine,2009
Mira Sorvino,2009
Geoffrey Rush,2009
Sissy Spacek,2009
Kevin Kline,2009
Amy Ryan,2009
Anjelica Huston,2009
Jean Dujardin,2009
Michel Hazanavicius,2009
Costa-Gavras,2009
Olivia Colman,2009
Seymour Cassel,2009
George Segal,2009
Ernest Borgnine,2009
Steven Spielberg,2009
Angela Lansbury,2009
Karen Black,2009
David Fincher,2009
Jessica Chastain,2009
Isabelle Huppert,2009
Bruce Beresford,2009
Geneviève Bujold,2009
Billy Bob Thornton,2009
Jonathan Demme,2009
Omar Sharif,2009
F. Murray Abraham,2009
Damien Chazelle,2009
Marie-Christine Barrault,2009
"Louis Gossett, Jr.",2009
Hailee Steinfeld,2009
Gary Sinise,2009
Lupita Nyong'o,2009
Jean Simmons,2009
Susannah York,2009
Mary Tyler Moore,2009
Jeremy Renner,2009
Angela Bassett,2009
Chazz Palminteri,2009
James Earl Jones,2009
Tom Hanks,2010
Joan Cusack,2010
Ned Beatty,2010
Michael Keaton,2010
Mark Wahlberg,2010
Samuel L. Jackson,2010
Adam McKay,2010
Rosie Perez,2010
Jake Gyllenhaal,2010
Ben Kingsley,2010
Anthony Hopkins,2010
Stephen Rea,2010
Rosamund Pike,2010
Tom Wilkinson,2010
Richard E. Grant,2010
Helena Bonham Carter,2010
Ralph Fiennes,2010
John Hurt,2010
Imelda Staunton,2010
Julie Walters,2010
James Earl Jones,2010
Abigail Breslin,2010
Robert De Niro,2010
Jude Law,2010
Forest Whitaker,2010
Natalie Portman,2010
Jon Voight,2010
Timothy Hutton,2010
Mira Sorvino,2010
Stockard Channing,2010
Chris Sarandon,2010
Nicolas Cage,2010
Russell Crowe,2010
Cate Blanchett,2010
William Hurt,2010
Max von Sydow,2010
Ridley Scott,2010
Leonardo DiCaprio,2010
Mark Ruffalo,2010
Patricia Clarkson,2010
Jackie Earle Haley,2010
Martin Scorsese,2010
Rosemary Harris,2010
Johnny Depp,2010
Anne Hathaway,2010
Matt Damon,2010
Greg Kinnear,2010
Amy Ryan,2010
Paul Greengrass,2010
Liam Neeson,2010
Bradley Cooper,2010
Dev Patel,2010
M. Night Shyamalan,2010
Anjelica Huston,2010
Woody Harrelson,2010
Anna Kendrick,2010
Brie Larson,2010
Adrien Brody,2010
Sigourney Weaver,2010
Ken Watanabe,2010
Rinko Kikuchi,2010
Ryan Gosling,2010
Frank Langella,2010
Jonah Hill,2010
Chazz Palminteri,2010
Kathleen Quinlan,2010
Julianne Moore,2010
Susan Sarandon,2010
Felicity Jones,2010
Mel Gibson,2010
Taraji P. Henson,2010
Nick Nolte,2010
Bette Midler,2010
Michael Clarke Duncan,2010
J.K. Simmons,2010
Melissa Leo,2010
Elisabeth Shue,2010
Richard Dreyfuss,2010
Dan Aykroyd,2010
Adriana Barraza,2010
Matt Dillon,2010
Marianne Jean-Baptiste,2010
John Travolta,2010
Halle Berry,2010
Helen Mirren,2010
Geoffrey Rush,2010
Denzel Washington,2010
Gary Oldman,2010
Tom Conti,2010
Chris Cooper,2010
Djimon Hounsou,2010
David Strathairn,2010
Brad Pitt,2010
Keira Knightley,2010
Amanda Seyfried,2010
Richard Jenkins,2010
Lasse Hallström,2010
Sylvester Stallone,2010
Eric Roberts,2010
Mickey Rourke,2010
Casey Affleck,2010
Kate Hudson,2010
Elizabeth McGovern,2010
Juliette Lewis,2010
Renée Zellweger,2010
Catalina Sandino Moreno,2010
Roman Polanski,2010
Jessica Chastain,2010
Michael Shannon,2010
Angelina Jolie,2010
Chiwetel Ejiofor,2010
Catherine Keener,2010
Uma Thurman,2010
Hilary Swank,2010
Sam Rockwell,2010
Minnie Driver,2010
Octavia Spencer,2010
Michael Fassbender,2010
Riz Ahmed,2010
Ed Harris,2010
Saoirse Ronan,2010
Peter Weir,2010
Robert Downey Jr.,2010
Gwyneth Paltrow,2010
Don Cheadle,2010
Scarlett Johansson,2010
Naomi Watts,2010
Sean Penn,2010
Sam Shepard,2010
Tilda Swinton,2010
Josh Brolin,2010
John Malkovich,2010
Pete Postlethwaite,2010
Rachel McAdams,2010
Harrison Ford,2010
Diane Keaton,2010
Dennis Hopper,2010
Julie Andrews,2010
Kevin Kline,2010
John C. Reilly,2010
